chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
0.234236047,0.083456039,0.02944977,0.00035674,1526.647067,91416.53166,1499.532617,60232.93415,2915.974034,499851.159,0.108951722,0.00116116,0.252634555,0.078611888,71.77734375,-326.8648376,3204.134766,127.391304,309.8907166,-30.59609604,462.7358704,37.46879959,127.4977264,-5.296103001,131.1763916,20.81087112,116.8041916,-1.778644204,72.89711761,-4.604763031,100.2658997,-4.054472923,93.05014038,5.228940964,73.66660309,-0.645898402,125.633873,2.807639599,173.0726318,7.252175331,150.8961639,3.980638742,113.0125427,-2.389035702,155.0502319,1.490968823,125.1698227,0.583444059,111.4169159,-0.610586226,151.5521545,2.334468365,133.9447632,2.64974165,210.4052277
0.223170817,0.085464381,0.042299889,0.000209216,1705.704611,68158.39239,1646.292971,25911.35807,3175.73913,332681.7724,0.112866664,0.00083519,0.344656885,0.077465765,161.4990234,-259.9099731,560.1975098,118.9392929,220.6364594,-35.61185074,142.7167969,31.97763824,64.01222992,-16.52928162,76.06085205,10.62212753,58.58190918,-15.65127754,56.48498535,7.435394287,108.7506409,-5.812291622,96.43981934,8.267930031,96.84684753,-18.01274109,183.7806091,-1.19683218,161.2042847,-6.347265244,104.3091278,2.76145196,143.7384338,-2.592574358,83.46572876,4.384808064,82.84548187,-4.13689518,69.36662292,-4.779472828,131.7895508,-4.772360325,115.5499191,-4.60832262,217.2398682
0.268581569,0.082545519,0.043271575,0.000584896,1431.427561,73930.25467,1558.388149,39229.87357,2836.657847,304755.4007,0.075238774,0.000617239,0.354118437,0.072513655,143.5546875,-264.247345,7379.30127,138.1489105,320.4551697,-30.09456635,147.2854309,37.81559753,178.2416077,-7.173774242,95.34323883,6.77630806,108.1493835,-11.79850483,74.23799133,4.712851048,81.65666962,-9.830426216,63.24845886,5.84923315,93.28925323,-9.574090958,55.30837631,2.667866707,85.784935,-4.791534901,72.09642029,-1.404991508,80.52383423,-2.09434247,86.93701935,2.984208822,77.81933594,3.361477137,86.36778259,4.814610958,78.59354401,1.761761427,73.06248474,-1.826767325,89.75405121
0.261489302,0.085121311,0.033231888,0.000348381,1372.825807,70410.84243,1579.309887,30141.19592,2737.933444,315930.615,0.072923217,0.000731806,0.305210739,0.080347255,99.38401442,-295.7028809,3996.802734,134.5350952,308.1335144,-22.4471817,160.0543365,40.74152756,86.19334412,-5.877058029,118.0290375,9.267066956,69.72039795,-11.86493778,85.51780701,6.293622017,85.59857178,-8.860720634,57.12868881,4.400858879,76.79584503,-9.373817444,105.2798233,4.062369823,82.84159088,1.628091574,93.88595581,5.138569355,80.08312225,5.442816734,100.6385574,2.285078526,84.59825897,-1.816667914,98.25475311,-2.923229456,100.3866196,0.135034829,87.76750946,3.197436094,102.6521225
0.276529223,0.087508574,0.040873736,0.000772964,1358.918358,130251.0323,1516.208523,48250.12255,2667.900534,515880.4997,0.07314695,0.001149983,0.329458177,0.076856852,215.3320313,-286.8384399,7853.075684,135.9194489,531.2391968,-24.43711472,524.4559937,36.64864349,143.16745,-6.234456062,155.0893555,6.954075336,71.67146301,-8.162777901,105.6509628,3.839327097,155.4280243,-4.390523911,87.16156769,6.429920197,104.6797333,-4.123742104,82.26361847,1.543668032,93.10314941,-4.34695673,69.03678894,-3.01897788,67.1985321,-0.005314169,64.26902008,5.652413845,159.7772522,3.437009811,121.7282333,2.830977201,69.43379974,1.097174406,63.88421631,-0.294304341,91.29665375
0.254773587,0.084236644,0.034038126,0.000460072,1516.626219,80434.20201,1629.500705,36176.46596,2973.782018,308398.8286,0.078787883,0.000654136,0.304971009,0.078215256,135.9991776,-292.1282959,4864.314453,127.7690506,253.0459595,-29.90104103,202.343277,37.43019104,86.41310883,-9.547023773,112.5774231,5.113703251,77.4547348,-13.81169605,84.69618225,7.026101112,61.53084946,-7.030175209,93.77680969,6.48969698,97.17046356,-9.9060812,119.6518097,4.709106922,122.7500381,0.377205849,164.8902435,1.464333296,148.4897461,3.39367342,152.4373779,6.076538563,143.3015137,0.963428199,142.1924133,-0.753659546,94.02779388,-2.105312347,122.2229919,0.755132079,104.2819748
0.270478278,0.082319252,0.023797711,0.000199905,1216.293762,121122.9016,1582.801551,72925.54359,2560.259518,691992.8842,0.056270257,0.000770768,0.261330485,0.080587871,234.9076705,-356.1422119,5141.256348,139.8058014,595.244751,-6.278478146,222.3215027,43.1762886,75.99255371,-8.859082222,121.3201523,11.04257679,64.22958374,-8.373958588,70.30935669,4.415756226,55.75229645,-8.290998459,84.15761566,8.676971436,59.47785187,-8.138158798,59.1896286,3.424293995,62.9382019,-1.438334823,81.11016083,-0.419472337,75.67100525,-1.726718903,81.90855408,-0.283630461,79.42157745,-0.65353781,80.75499725,1.160549283,105.0802536,-0.624841094,92.5437088,-0.257531524,88.10370636
0.245015085,0.085061893,0.029512677,0.000409371,1497.196639,81766.74329,1570.533625,45152.43874,2868.149323,345294.5113,0.08621641,0.000847223,0.366634846,0.072948508,103.359375,-315.0127563,6213.165527,128.7296295,259.0922546,-28.92303085,514.8221436,30.83760262,119.881073,-8.995137215,146.3175354,7.980527878,138.0720978,-9.847438812,92.2926178,1.450484037,134.3291321,-8.964623451,119.8797379,6.05219698,94.50074768,-3.320049524,163.3410187,7.604282856,158.3789063,3.793343544,144.3004456,2.932729721,96.49195862,1.838371396,110.4787598,5.208351135,113.4333878,1.074667215,99.46237183,0.142404377,63.07263565,-4.536049843,98.86934662,-2.303605556,99.44644928
0.25239107,0.084156901,0.03625489,0.000220806,1505.299012,44468.91354,1558.952849,43710.79575,2717.008571,298990.8387,0.09824506,0.000430886,0.356429607,0.076751731,95.703125,-268.1559448,1791.737671,135.6895752,189.1907349,-34.07062912,231.1849823,25.63082886,169.0572052,-12.96951199,71.43868256,17.89194489,74.60720062,-9.996481895,114.8001633,5.628051281,65.89445496,-14.14241505,75.59723663,7.498351574,177.0814819,-3.96159935,106.8488541,8.261254311,80.184021,-1.352932692,154.2627716,-0.382257909,188.077301,1.03176403,171.8433838,3.80718708,85.92227173,-0.303796411,100.5097961,1.778556943,95.47489929,0.890327573,97.20411682,-0.837884307,120.9370651
0.21506381,0.085009202,0.030627836,0.000161088,1360.408354,61578.41792,1441.143831,32378.89401,2387.218898,368470.1671,0.087771578,0.000629877,0.278424263,0.080371208,112.3471467,-324.0587769,984.553772,133.6100464,333.2323914,-25.03110123,187.4171448,24.56755447,151.5237579,-11.93368721,130.028656,17.66252899,139.5305939,-5.530693531,123.1715393,1.71668613,82.21229553,-10.56964016,76.72651672,-0.845978618,82.23101044,-7.798112869,98.3796463,3.522399664,117.6911392,5.041735172,192.9175873,1.361833692,156.3749695,3.003345728,163.5186462,-3.124862671,158.602951,-4.29153347,75.73121643,0.591218293,134.7249908,2.871972799,153.7028046,0.366270453,123.7485123
0.277865231,0.083741501,0.043869056,0.000192663,1490.03481,38947.7352,1599.959102,31192.45323,2784.916493,274863.832,0.09004972,0.000395304,0.378732026,0.071884573,99.38401442,-235.2557983,858.6044922,141.1281891,197.4054108,-34.66685486,151.7971497,30.9792347,135.9259796,-16.37793541,51.49528503,23.11198425,81.65823364,-11.03144455,79.536026,7.639466286,59.48852921,-19.00824165,50.85005569,4.235649586,77.67451477,-11.82091713,60.39016724,8.909784317,67.31298065,-1.433872104,99.81007385,4.28102541,81.59283447,1.482139826,94.95627594,3.187974691,84.87174988,-1.309518218,77.22753906,2.929819345,73.96144867,-1.661003232,59.09527206,-2.896665573,53.03665543
0.234236047,0.083456039,0.02944977,0.00035674,1526.647067,91416.53166,1499.532617,60232.93415,2915.974034,499851.159,0.108951722,0.00116116,0.252634555,0.078611888,71.77734375,-326.8648376,3204.134766,127.391304,309.8907166,-30.59609604,462.7358704,37.46879959,127.4977264,-5.296103001,131.1763916,20.81087112,116.8041916,-1.778644204,72.89711761,-4.604763031,100.2658997,-4.054472923,93.05014038,5.228940964,73.66660309,-0.645898402,125.633873,2.807639599,173.0726318,7.252175331,150.8961639,3.980638742,113.0125427,-2.389035702,155.0502319,1.490968823,125.1698227,0.583444059,111.4169159,-0.610586226,151.5521545,2.334468365,133.9447632,2.64974165,210.4052277
0.223170817,0.085464381,0.042299889,0.000209216,1705.704611,68158.39239,1646.292971,25911.35807,3175.73913,332681.7724,0.112866664,0.00083519,0.344656885,0.077465765,161.4990234,-259.9099731,560.1975098,118.9392929,220.6364594,-35.61185074,142.7167969,31.97763824,64.01222992,-16.52928162,76.06085205,10.62212753,58.58190918,-15.65127754,56.48498535,7.435394287,108.7506409,-5.812291622,96.43981934,8.267930031,96.84684753,-18.01274109,183.7806091,-1.19683218,161.2042847,-6.347265244,104.3091278,2.76145196,143.7384338,-2.592574358,83.46572876,4.384808064,82.84548187,-4.13689518,69.36662292,-4.779472828,131.7895508,-4.772360325,115.5499191,-4.60832262,217.2398682
0.268581569,0.082545519,0.043271575,0.000584896,1431.427561,73930.25467,1558.388149,39229.87357,2836.657847,304755.4007,0.075238774,0.000617239,0.354118437,0.072513655,143.5546875,-264.247345,7379.30127,138.1489105,320.4551697,-30.09456635,147.2854309,37.81559753,178.2416077,-7.173774242,95.34323883,6.77630806,108.1493835,-11.79850483,74.23799133,4.712851048,81.65666962,-9.830426216,63.24845886,5.84923315,93.28925323,-9.574090958,55.30837631,2.667866707,85.784935,-4.791534901,72.09642029,-1.404991508,80.52383423,-2.09434247,86.93701935,2.984208822,77.81933594,3.361477137,86.36778259,4.814610958,78.59354401,1.761761427,73.06248474,-1.826767325,89.75405121
0.261489302,0.085121311,0.033231888,0.000348381,1372.825807,70410.84243,1579.309887,30141.19592,2737.933444,315930.615,0.072923217,0.000731806,0.305210739,0.080347255,99.38401442,-295.7028809,3996.802734,134.5350952,308.1335144,-22.4471817,160.0543365,40.74152756,86.19334412,-5.877058029,118.0290375,9.267066956,69.72039795,-11.86493778,85.51780701,6.293622017,85.59857178,-8.860720634,57.12868881,4.400858879,76.79584503,-9.373817444,105.2798233,4.062369823,82.84159088,1.628091574,93.88595581,5.138569355,80.08312225,5.442816734,100.6385574,2.285078526,84.59825897,-1.816667914,98.25475311,-2.923229456,100.3866196,0.135034829,87.76750946,3.197436094,102.6521225
0.276529223,0.087508574,0.040873736,0.000772964,1358.918358,130251.0323,1516.208523,48250.12255,2667.900534,515880.4997,0.07314695,0.001149983,0.329458177,0.076856852,215.3320313,-286.8384399,7853.075684,135.9194489,531.2391968,-24.43711472,524.4559937,36.64864349,143.16745,-6.234456062,155.0893555,6.954075336,71.67146301,-8.162777901,105.6509628,3.839327097,155.4280243,-4.390523911,87.16156769,6.429920197,104.6797333,-4.123742104,82.26361847,1.543668032,93.10314941,-4.34695673,69.03678894,-3.01897788,67.1985321,-0.005314169,64.26902008,5.652413845,159.7772522,3.437009811,121.7282333,2.830977201,69.43379974,1.097174406,63.88421631,-0.294304341,91.29665375
0.254773587,0.084236644,0.034038126,0.000460072,1516.626219,80434.20201,1629.500705,36176.46596,2973.782018,308398.8286,0.078787883,0.000654136,0.304971009,0.078215256,135.9991776,-292.1282959,4864.314453,127.7690506,253.0459595,-29.90104103,202.343277,37.43019104,86.41310883,-9.547023773,112.5774231,5.113703251,77.4547348,-13.81169605,84.69618225,7.026101112,61.53084946,-7.030175209,93.77680969,6.48969698,97.17046356,-9.9060812,119.6518097,4.709106922,122.7500381,0.377205849,164.8902435,1.464333296,148.4897461,3.39367342,152.4373779,6.076538563,143.3015137,0.963428199,142.1924133,-0.753659546,94.02779388,-2.105312347,122.2229919,0.755132079,104.2819748
0.270478278,0.082319252,0.023797711,0.000199905,1216.293762,121122.9016,1582.801551,72925.54359,2560.259518,691992.8842,0.056270257,0.000770768,0.261330485,0.080587871,234.9076705,-356.1422119,5141.256348,139.8058014,595.244751,-6.278478146,222.3215027,43.1762886,75.99255371,-8.859082222,121.3201523,11.04257679,64.22958374,-8.373958588,70.30935669,4.415756226,55.75229645,-8.290998459,84.15761566,8.676971436,59.47785187,-8.138158798,59.1896286,3.424293995,62.9382019,-1.438334823,81.11016083,-0.419472337,75.67100525,-1.726718903,81.90855408,-0.283630461,79.42157745,-0.65353781,80.75499725,1.160549283,105.0802536,-0.624841094,92.5437088,-0.257531524,88.10370636
0.245015085,0.085061893,0.029512677,0.000409371,1497.196639,81766.74329,1570.533625,45152.43874,2868.149323,345294.5113,0.08621641,0.000847223,0.366634846,0.072948508,103.359375,-315.0127563,6213.165527,128.7296295,259.0922546,-28.92303085,514.8221436,30.83760262,119.881073,-8.995137215,146.3175354,7.980527878,138.0720978,-9.847438812,92.2926178,1.450484037,134.3291321,-8.964623451,119.8797379,6.05219698,94.50074768,-3.320049524,163.3410187,7.604282856,158.3789063,3.793343544,144.3004456,2.932729721,96.49195862,1.838371396,110.4787598,5.208351135,113.4333878,1.074667215,99.46237183,0.142404377,63.07263565,-4.536049843,98.86934662,-2.303605556,99.44644928
0.25239107,0.084156901,0.03625489,0.000220806,1505.299012,44468.91354,1558.952849,43710.79575,2717.008571,298990.8387,0.09824506,0.000430886,0.356429607,0.076751731,95.703125,-268.1559448,1791.737671,135.6895752,189.1907349,-34.07062912,231.1849823,25.63082886,169.0572052,-12.96951199,71.43868256,17.89194489,74.60720062,-9.996481895,114.8001633,5.628051281,65.89445496,-14.14241505,75.59723663,7.498351574,177.0814819,-3.96159935,106.8488541,8.261254311,80.184021,-1.352932692,154.2627716,-0.382257909,188.077301,1.03176403,171.8433838,3.80718708,85.92227173,-0.303796411,100.5097961,1.778556943,95.47489929,0.890327573,97.20411682,-0.837884307,120.9370651
0.21506381,0.085009202,0.030627836,0.000161088,1360.408354,61578.41792,1441.143831,32378.89401,2387.218898,368470.1671,0.087771578,0.000629877,0.278424263,0.080371208,112.3471467,-324.0587769,984.553772,133.6100464,333.2323914,-25.03110123,187.4171448,24.56755447,151.5237579,-11.93368721,130.028656,17.66252899,139.5305939,-5.530693531,123.1715393,1.71668613,82.21229553,-10.56964016,76.72651672,-0.845978618,82.23101044,-7.798112869,98.3796463,3.522399664,117.6911392,5.041735172,192.9175873,1.361833692,156.3749695,3.003345728,163.5186462,-3.124862671,158.602951,-4.29153347,75.73121643,0.591218293,134.7249908,2.871972799,153.7028046,0.366270453,123.7485123
0.277865231,0.083741501,0.043869056,0.000192663,1490.03481,38947.7352,1599.959102,31192.45323,2784.916493,274863.832,0.09004972,0.000395304,0.378732026,0.071884573,99.38401442,-235.2557983,858.6044922,141.1281891,197.4054108,-34.66685486,151.7971497,30.9792347,135.9259796,-16.37793541,51.49528503,23.11198425,81.65823364,-11.03144455,79.536026,7.639466286,59.48852921,-19.00824165,50.85005569,4.235649586,77.67451477,-11.82091713,60.39016724,8.909784317,67.31298065,-1.433872104,99.81007385,4.28102541,81.59283447,1.482139826,94.95627594,3.187974691,84.87174988,-1.309518218,77.22753906,2.929819345,73.96144867,-1.661003232,59.09527206,-2.896665573,53.03665543
0.234236047,0.083456039,0.02944977,0.00035674,1526.647067,91416.53166,1499.532617,60232.93415,2915.974034,499851.159,0.108951722,0.00116116,0.252634555,0.078611888,71.77734375,-326.8648376,3204.134766,127.391304,309.8907166,-30.59609604,462.7358704,37.46879959,127.4977264,-5.296103001,131.1763916,20.81087112,116.8041916,-1.778644204,72.89711761,-4.604763031,100.2658997,-4.054472923,93.05014038,5.228940964,73.66660309,-0.645898402,125.633873,2.807639599,173.0726318,7.252175331,150.8961639,3.980638742,113.0125427,-2.389035702,155.0502319,1.490968823,125.1698227,0.583444059,111.4169159,-0.610586226,151.5521545,2.334468365,133.9447632,2.64974165,210.4052277
0.223170817,0.085464381,0.042299889,0.000209216,1705.704611,68158.39239,1646.292971,25911.35807,3175.73913,332681.7724,0.112866664,0.00083519,0.344656885,0.077465765,161.4990234,-259.9099731,560.1975098,118.9392929,220.6364594,-35.61185074,142.7167969,31.97763824,64.01222992,-16.52928162,76.06085205,10.62212753,58.58190918,-15.65127754,56.48498535,7.435394287,108.7506409,-5.812291622,96.43981934,8.267930031,96.84684753,-18.01274109,183.7806091,-1.19683218,161.2042847,-6.347265244,104.3091278,2.76145196,143.7384338,-2.592574358,83.46572876,4.384808064,82.84548187,-4.13689518,69.36662292,-4.779472828,131.7895508,-4.772360325,115.5499191,-4.60832262,217.2398682
0.268581569,0.082545519,0.043271575,0.000584896,1431.427561,73930.25467,1558.388149,39229.87357,2836.657847,304755.4007,0.075238774,0.000617239,0.354118437,0.072513655,143.5546875,-264.247345,7379.30127,138.1489105,320.4551697,-30.09456635,147.2854309,37.81559753,178.2416077,-7.173774242,95.34323883,6.77630806,108.1493835,-11.79850483,74.23799133,4.712851048,81.65666962,-9.830426216,63.24845886,5.84923315,93.28925323,-9.574090958,55.30837631,2.667866707,85.784935,-4.791534901,72.09642029,-1.404991508,80.52383423,-2.09434247,86.93701935,2.984208822,77.81933594,3.361477137,86.36778259,4.814610958,78.59354401,1.761761427,73.06248474,-1.826767325,89.75405121
0.261489302,0.085121311,0.033231888,0.000348381,1372.825807,70410.84243,1579.309887,30141.19592,2737.933444,315930.615,0.072923217,0.000731806,0.305210739,0.080347255,99.38401442,-295.7028809,3996.802734,134.5350952,308.1335144,-22.4471817,160.0543365,40.74152756,86.19334412,-5.877058029,118.0290375,9.267066956,69.72039795,-11.86493778,85.51780701,6.293622017,85.59857178,-8.860720634,57.12868881,4.400858879,76.79584503,-9.373817444,105.2798233,4.062369823,82.84159088,1.628091574,93.88595581,5.138569355,80.08312225,5.442816734,100.6385574,2.285078526,84.59825897,-1.816667914,98.25475311,-2.923229456,100.3866196,0.135034829,87.76750946,3.197436094,102.6521225
0.25239107,0.084156901,0.03625489,0.000220806,1505.299012,44468.91354,1558.952849,43710.79575,2717.008571,298990.8387,0.09824506,0.000430886,0.356429607,0.076751731,95.703125,-268.1559448,1791.737671,135.6895752,189.1907349,-34.07062912,231.1849823,25.63082886,169.0572052,-12.96951199,71.43868256,17.89194489,74.60720062,-9.996481895,114.8001633,5.628051281,65.89445496,-14.14241505,75.59723663,7.498351574,177.0814819,-3.96159935,106.8488541,8.261254311,80.184021,-1.352932692,154.2627716,-0.382257909,188.077301,1.03176403,171.8433838,3.80718708,85.92227173,-0.303796411,100.5097961,1.778556943,95.47489929,0.890327573,97.20411682,-0.837884307,120.9370651
0.21506381,0.085009202,0.030627836,0.000161088,1360.408354,61578.41792,1441.143831,32378.89401,2387.218898,368470.1671,0.087771578,0.000629877,0.278424263,0.080371208,112.3471467,-324.0587769,984.553772,133.6100464,333.2323914,-25.03110123,187.4171448,24.56755447,151.5237579,-11.93368721,130.028656,17.66252899,139.5305939,-5.530693531,123.1715393,1.71668613,82.21229553,-10.56964016,76.72651672,-0.845978618,82.23101044,-7.798112869,98.3796463,3.522399664,117.6911392,5.041735172,192.9175873,1.361833692,156.3749695,3.003345728,163.5186462,-3.124862671,158.602951,-4.29153347,75.73121643,0.591218293,134.7249908,2.871972799,153.7028046,0.366270453,123.7485123
0.277865231,0.083741501,0.043869056,0.000192663,1490.03481,38947.7352,1599.959102,31192.45323,2784.916493,274863.832,0.09004972,0.000395304,0.378732026,0.071884573,99.38401442,-235.2557983,858.6044922,141.1281891,197.4054108,-34.66685486,151.7971497,30.9792347,135.9259796,-16.37793541,51.49528503,23.11198425,81.65823364,-11.03144455,79.536026,7.639466286,59.48852921,-19.00824165,50.85005569,4.235649586,77.67451477,-11.82091713,60.39016724,8.909784317,67.31298065,-1.433872104,99.81007385,4.28102541,81.59283447,1.482139826,94.95627594,3.187974691,84.87174988,-1.309518218,77.22753906,2.929819345,73.96144867,-1.661003232,59.09527206,-2.896665573,53.03665543
0.234236047,0.083456039,0.02944977,0.00035674,1526.647067,91416.53166,1499.532617,60232.93415,2915.974034,499851.159,0.108951722,0.00116116,0.252634555,0.078611888,71.77734375,-326.8648376,3204.134766,127.391304,309.8907166,-30.59609604,462.7358704,37.46879959,127.4977264,-5.296103001,131.1763916,20.81087112,116.8041916,-1.778644204,72.89711761,-4.604763031,100.2658997,-4.054472923,93.05014038,5.228940964,73.66660309,-0.645898402,125.633873,2.807639599,173.0726318,7.252175331,150.8961639,3.980638742,113.0125427,-2.389035702,155.0502319,1.490968823,125.1698227,0.583444059,111.4169159,-0.610586226,151.5521545,2.334468365,133.9447632,2.64974165,210.4052277
0.223170817,0.085464381,0.042299889,0.000209216,1705.704611,68158.39239,1646.292971,25911.35807,3175.73913,332681.7724,0.112866664,0.00083519,0.344656885,0.077465765,161.4990234,-259.9099731,560.1975098,118.9392929,220.6364594,-35.61185074,142.7167969,31.97763824,64.01222992,-16.52928162,76.06085205,10.62212753,58.58190918,-15.65127754,56.48498535,7.435394287,108.7506409,-5.812291622,96.43981934,8.267930031,96.84684753,-18.01274109,183.7806091,-1.19683218,161.2042847,-6.347265244,104.3091278,2.76145196,143.7384338,-2.592574358,83.46572876,4.384808064,82.84548187,-4.13689518,69.36662292,-4.779472828,131.7895508,-4.772360325,115.5499191,-4.60832262,217.2398682
0.268581569,0.082545519,0.043271575,0.000584896,1431.427561,73930.25467,1558.388149,39229.87357,2836.657847,304755.4007,0.075238774,0.000617239,0.354118437,0.072513655,143.5546875,-264.247345,7379.30127,138.1489105,320.4551697,-30.09456635,147.2854309,37.81559753,178.2416077,-7.173774242,95.34323883,6.77630806,108.1493835,-11.79850483,74.23799133,4.712851048,81.65666962,-9.830426216,63.24845886,5.84923315,93.28925323,-9.574090958,55.30837631,2.667866707,85.784935,-4.791534901,72.09642029,-1.404991508,80.52383423,-2.09434247,86.93701935,2.984208822,77.81933594,3.361477137,86.36778259,4.814610958,78.59354401,1.761761427,73.06248474,-1.826767325,89.75405121
0.261489302,0.085121311,0.033231888,0.000348381,1372.825807,70410.84243,1579.309887,30141.19592,2737.933444,315930.615,0.072923217,0.000731806,0.305210739,0.080347255,99.38401442,-295.7028809,3996.802734,134.5350952,308.1335144,-22.4471817,160.0543365,40.74152756,86.19334412,-5.877058029,118.0290375,9.267066956,69.72039795,-11.86493778,85.51780701,6.293622017,85.59857178,-8.860720634,57.12868881,4.400858879,76.79584503,-9.373817444,105.2798233,4.062369823,82.84159088,1.628091574,93.88595581,5.138569355,80.08312225,5.442816734,100.6385574,2.285078526,84.59825897,-1.816667914,98.25475311,-2.923229456,100.3866196,0.135034829,87.76750946,3.197436094,102.6521225
0.276529223,0.087508574,0.040873736,0.000772964,1358.918358,130251.0323,1516.208523,48250.12255,2667.900534,515880.4997,0.07314695,0.001149983,0.329458177,0.076856852,215.3320313,-286.8384399,7853.075684,135.9194489,531.2391968,-24.43711472,524.4559937,36.64864349,143.16745,-6.234456062,155.0893555,6.954075336,71.67146301,-8.162777901,105.6509628,3.839327097,155.4280243,-4.390523911,87.16156769,6.429920197,104.6797333,-4.123742104,82.26361847,1.543668032,93.10314941,-4.34695673,69.03678894,-3.01897788,67.1985321,-0.005314169,64.26902008,5.652413845,159.7772522,3.437009811,121.7282333,2.830977201,69.43379974,1.097174406,63.88421631,-0.294304341,91.29665375
0.254773587,0.084236644,0.034038126,0.000460072,1516.626219,80434.20201,1629.500705,36176.46596,2973.782018,308398.8286,0.078787883,0.000654136,0.304971009,0.078215256,135.9991776,-292.1282959,4864.314453,127.7690506,253.0459595,-29.90104103,202.343277,37.43019104,86.41310883,-9.547023773,112.5774231,5.113703251,77.4547348,-13.81169605,84.69618225,7.026101112,61.53084946,-7.030175209,93.77680969,6.48969698,97.17046356,-9.9060812,119.6518097,4.709106922,122.7500381,0.377205849,164.8902435,1.464333296,148.4897461,3.39367342,152.4373779,6.076538563,143.3015137,0.963428199,142.1924133,-0.753659546,94.02779388,-2.105312347,122.2229919,0.755132079,104.2819748
0.270478278,0.082319252,0.023797711,0.000199905,1216.293762,121122.9016,1582.801551,72925.54359,2560.259518,691992.8842,0.056270257,0.000770768,0.261330485,0.080587871,234.9076705,-356.1422119,5141.256348,139.8058014,595.244751,-6.278478146,222.3215027,43.1762886,75.99255371,-8.859082222,121.3201523,11.04257679,64.22958374,-8.373958588,70.30935669,4.415756226,55.75229645,-8.290998459,84.15761566,8.676971436,59.47785187,-8.138158798,59.1896286,3.424293995,62.9382019,-1.438334823,81.11016083,-0.419472337,75.67100525,-1.726718903,81.90855408,-0.283630461,79.42157745,-0.65353781,80.75499725,1.160549283,105.0802536,-0.624841094,92.5437088,-0.257531524,88.10370636
0.25239107,0.084156901,0.03625489,0.000220806,1505.299012,44468.91354,1558.952849,43710.79575,2717.008571,298990.8387,0.09824506,0.000430886,0.356429607,0.076751731,95.703125,-268.1559448,1791.737671,135.6895752,189.1907349,-34.07062912,231.1849823,25.63082886,169.0572052,-12.96951199,71.43868256,17.89194489,74.60720062,-9.996481895,114.8001633,5.628051281,65.89445496,-14.14241505,75.59723663,7.498351574,177.0814819,-3.96159935,106.8488541,8.261254311,80.184021,-1.352932692,154.2627716,-0.382257909,188.077301,1.03176403,171.8433838,3.80718708,85.92227173,-0.303796411,100.5097961,1.778556943,95.47489929,0.890327573,97.20411682,-0.837884307,120.9370651
0.21506381,0.085009202,0.030627836,0.000161088,1360.408354,61578.41792,1441.143831,32378.89401,2387.218898,368470.1671,0.087771578,0.000629877,0.278424263,0.080371208,112.3471467,-324.0587769,984.553772,133.6100464,333.2323914,-25.03110123,187.4171448,24.56755447,151.5237579,-11.93368721,130.028656,17.66252899,139.5305939,-5.530693531,123.1715393,1.71668613,82.21229553,-10.56964016,76.72651672,-0.845978618,82.23101044,-7.798112869,98.3796463,3.522399664,117.6911392,5.041735172,192.9175873,1.361833692,156.3749695,3.003345728,163.5186462,-3.124862671,158.602951,-4.29153347,75.73121643,0.591218293,134.7249908,2.871972799,153.7028046,0.366270453,123.7485123
0.277865231,0.083741501,0.043869056,0.000192663,1490.03481,38947.7352,1599.959102,31192.45323,2784.916493,274863.832,0.09004972,0.000395304,0.378732026,0.071884573,99.38401442,-235.2557983,858.6044922,141.1281891,197.4054108,-34.66685486,151.7971497,30.9792347,135.9259796,-16.37793541,51.49528503,23.11198425,81.65823364,-11.03144455,79.536026,7.639466286,59.48852921,-19.00824165,50.85005569,4.235649586,77.67451477,-11.82091713,60.39016724,8.909784317,67.31298065,-1.433872104,99.81007385,4.28102541,81.59283447,1.482139826,94.95627594,3.187974691,84.87174988,-1.309518218,77.22753906,2.929819345,73.96144867,-1.661003232,59.09527206,-2.896665573,53.03665543
0.234236047,0.083456039,0.02944977,0.00035674,1526.647067,91416.53166,1499.532617,60232.93415,2915.974034,499851.159,0.108951722,0.00116116,0.252634555,0.078611888,71.77734375,-326.8648376,3204.134766,127.391304,309.8907166,-30.59609604,462.7358704,37.46879959,127.4977264,-5.296103001,131.1763916,20.81087112,116.8041916,-1.778644204,72.89711761,-4.604763031,100.2658997,-4.054472923,93.05014038,5.228940964,73.66660309,-0.645898402,125.633873,2.807639599,173.0726318,7.252175331,150.8961639,3.980638742,113.0125427,-2.389035702,155.0502319,1.490968823,125.1698227,0.583444059,111.4169159,-0.610586226,151.5521545,2.334468365,133.9447632,2.64974165,210.4052277
